ds,Competitor_handle,yhat,yhat_lower,yhat_upper
2024-04-06,Comp_C_GlobalCart,88029.81531941683,87946.61238869681,88121.97626126943
2024-04-07,Comp_C_GlobalCart,88099.00989574031,88011.82189190037,88182.5911013179
2024-04-08,Comp_C_GlobalCart,88149.46003021227,88060.81151584571,88238.69353654217
2024-04-10,Comp_C_GlobalCart,88292.83437097746,88203.66147553947,88380.38637161124
2024-04-11,Comp_C_GlobalCart,88337.22804243964,88244.13211761593,88428.52372667055
2024-04-13,Comp_C_GlobalCart,88469.08373165899,88376.40741061245,88556.22091781207
2024-04-14,Comp_C_GlobalCart,88537.64232015659,88448.59101069301,88621.9152896225
2024-04-16,Comp_C_GlobalCart,88656.43918235158,88556.44539830634,88747.46462839594
2024-04-18,Comp_C_GlobalCart,88785.6933932926,88699.36807908711,88884.26756667899
2024-04-19,Comp_C_GlobalCart,88857.23783760126,88760.51437273512,88949.13851523568
2024-04-20,Comp_C_GlobalCart,88927.62033230811,88840.98534020805,89020.43305464361
2024-04-22,Comp_C_GlobalCart,89059.03503921803,88974.03400063478,89145.98456744678
2024-04-24,Comp_C_GlobalCart,89219.30651568707,89126.58757251724,89309.7945797871
2024-04-26,Comp_C_GlobalCart,89349.7882014534,89258.68902933963,89442.19833481868
2024-04-28,Comp_C_GlobalCart,89502.8365869643,89417.36127698146,89594.33604827398
2024-04-30,Comp_C_GlobalCart,89639.08713720896,89546.4574002185,89722.13879461699
2024-05-02,Comp_C_GlobalCart,89782.18793863185,89689.06199848601,89870.6361443716
2024-05-04,Comp_C_GlobalCart,89933.36377346209,89842.33204010731,90019.31345827968
2024-05-06,Comp_C_GlobalCart,90069.10931437857,89977.92660184193,90149.91953822694
2024-05-08,Comp_C_GlobalCart,90229.09905765182,90134.52577667075,90318.30914809645
2024-05-09,Comp_C_GlobalCart,90286.44480628277,90193.01153964113,90372.62304445935
2024-05-11,Comp_C_GlobalCart,90442.61620229641,90353.91586416856,90527.27198025722
2024-05-13,Comp_C_GlobalCart,90583.73050136729,90490.61402996836,90668.20096649547
2024-05-15,Comp_C_GlobalCart,90750.05459129115,90655.32784997876,90840.28562954279
2024-05-17,Comp_C_GlobalCart,90884.11565027581,90796.1731699047,90980.47793696873
2024-05-18,Comp_C_GlobalCart,90960.2681482071,90872.3769010973,91055.31661683608
2024-05-20,Comp_C_GlobalCart,91100.90624754447,91015.14701277357,91192.34608543053
2024-05-22,Comp_C_GlobalCart,91267.86293629391,91172.17725793319,91364.09102137806
2024-05-23,Comp_C_GlobalCart,91324.35478492026,91235.83851371851,91411.90103976626
2024-05-25,Comp_C_GlobalCart,91480.1508365559,91390.75823572176,91573.90971754078
2024-05-27,Comp_C_GlobalCart,91622.18994035071,91532.4741362857,91710.320665292
2024-05-28,Comp_C_GlobalCart,91699.8986270801,91608.6766232707,91791.11329393396
2024-05-30,Comp_C_GlobalCart,91846.67554813645,91755.71700627144,91938.37005013422
2024-06-01,Comp_C_GlobalCart,92002.08515630847,91914.39541700174,92092.93447826811
2024-06-03,Comp_C_GlobalCart,92142.85304831987,92045.12603059788,92227.23432193992
2024-06-05,Comp_C_GlobalCart,92308.76787735845,92219.24639640909,92394.98247397957
2024-06-06,Comp_C_GlobalCart,92365.95173175544,92275.95609549838,92457.63222402697
2024-06-08,Comp_C_GlobalCart,92522.52158177778,92437.1748786838,92610.19386551862
2024-06-10,Comp_C_GlobalCart,92665.02526680786,92576.26765335385,92763.61836399713
2024-06-12,Comp_C_GlobalCart,92833.79704858571,92742.65472568342,92918.03908638893
2024-06-14,Comp_C_GlobalCart,92971.47855120349,92877.73306067103,93065.17546917268
2024-06-16,Comp_C_GlobalCart,93131.83008799628,93042.26372794721,93218.53211278078
2024-06-18,Comp_C_GlobalCart,93276.78747601616,93188.82163590004,93361.92578994927
2024-06-20,Comp_C_GlobalCart,93430.99269211618,93340.61302765117,93521.86027844035
2024-06-21,Comp_C_GlobalCart,93514.40912165443,93421.86237434596,93600.86975696945
2024-06-23,Comp_C_GlobalCart,93681.3790259531,93594.51312437958,93772.56944059799
2024-06-25,Comp_C_GlobalCart,93832.17554783061,93740.11197285115,93916.49555012268
2024-06-27,Comp_C_GlobalCart,93990.32878509774,93904.43060268543,94075.43994483456
2024-06-28,Comp_C_GlobalCart,94074.66707880283,93984.5147182431,94164.22687141327
2024-06-30,Comp_C_GlobalCart,94240.76798343593,94148.72758872785,94340.21593474699
2024-07-01,Comp_C_GlobalCart,94306.2562341036,94218.03857946121,94390.11475647386
2024-07-02,Comp_C_GlobalCart,94386.45896018675,94295.61978479088,94476.23598562632
2024-07-04,Comp_C_GlobalCart,94529.49688852328,94440.373331045,94616.85911526202
2024-07-06,Comp_C_GlobalCart,94675.92080565752,94585.47382343677,94762.32132353625
2024-07-07,Comp_C_GlobalCart,94748.70034182885,94658.13493542088,94840.50040651787
2024-07-08,Comp_C_GlobalCart,94801.77412837387,94704.56874575287,94894.41597783407
2024-07-09,Comp_C_GlobalCart,94868.76415467908,94779.34644658616,94955.28167945977
2024-07-11,Comp_C_GlobalCart,94989.00195606028,94901.75716534704,95084.40568625508
2024-07-12,Comp_C_GlobalCart,95052.1465540324,94962.631653076,95142.0889042882
2024-07-14,Comp_C_GlobalCart,95172.70190450236,95080.63399805313,95264.46169982493
2024-07-16,Comp_C_GlobalCart,95270.8151608642,95186.73034253133,95367.08981686206
2024-07-17,Comp_C_GlobalCart,95338.72130650407,95252.23820460726,95432.80763834136
2024-07-19,Comp_C_GlobalCart,95428.21722811404,95338.91375117509,95513.27066938578
2024-07-21,Comp_C_GlobalCart,95538.2043472541,95447.95707861692,95633.03687760733
2024-07-23,Comp_C_GlobalCart,95632.29531373493,95546.21707494117,95718.62799513347
2024-07-25,Comp_C_GlobalCart,95736.91471819024,95644.16068247837,95824.72320675003
2024-07-26,Comp_C_GlobalCart,95796.57938761024,95709.74181141336,95888.45350933616
2024-07-27,Comp_C_GlobalCart,95855.59978905717,95773.35457825968,95948.35924428348
2024-07-29,Comp_C_GlobalCart,95981.64556027336,95886.0977431265,96076.288216731
2024-07-30,Comp_C_GlobalCart,96053.91590011468,95966.4560374824,96141.29581063095
2024-08-01,Comp_C_GlobalCart,96195.27492577612,96107.00664339917,96289.46204694267
2024-08-02,Comp_C_GlobalCart,96274.12505328818,96188.00750471173,96358.71298782724
2024-08-04,Comp_C_GlobalCart,96435.52562046732,96343.50861310888,96521.05749087216
2024-08-05,Comp_C_GlobalCart,96501.90759263268,96417.28255200594,96592.01533236382
2024-08-07,Comp_C_GlobalCart,96681.99422518356,96594.42259392315,96770.36399241482
2024-08-09,Comp_C_GlobalCart,96833.38711847238,96742.1448635667,96922.09305748036
2024-08-11,Comp_C_GlobalCart,97007.6720592544,96919.98107935922,97100.27842676017
2024-08-13,Comp_C_GlobalCart,97164.77348058185,97072.74907224895,97260.53484149477
2024-08-14,Comp_C_GlobalCart,97263.20973860529,97168.5715257224,97347.98998686692
2024-08-16,Comp_C_GlobalCart,97413.95496679781,97324.24442472278,97504.50846048098
2024-08-17,Comp_C_GlobalCart,97497.3946770704,97406.9457369962,97592.07817711767
2024-08-18,Comp_C_GlobalCart,97583.09383339199,97489.0923255911,97674.49611704319
2024-08-20,Comp_C_GlobalCart,97731.80437240942,97641.59852455431,97817.32881273517
2024-08-22,Comp_C_GlobalCart,97884.69520181499,97792.98485632912,97971.61085990269
2024-08-24,Comp_C_GlobalCart,98055.41464949209,97958.47277163027,98141.68322580513
2024-08-26,Comp_C_GlobalCart,98210.68330525274,98117.5271886341,98297.5953680465
2024-08-27,Comp_C_GlobalCart,98294.83495989452,98212.74342562394,98389.29358509326
2024-08-28,Comp_C_GlobalCart,98391.56865167,98303.08644852802,98476.24379137567
2024-08-29,Comp_C_GlobalCart,98455.16798178041,98363.83084594032,98544.43259777052
2024-08-30,Comp_C_GlobalCart,98541.49050188907,98453.05334969536,98630.47704398505
2024-09-01,Comp_C_GlobalCart,98714.95930576313,98629.83686111889,98808.37605950687
2024-09-03,Comp_C_GlobalCart,98874.57934679178,98785.3702388515,98966.03922694272
2024-09-04,Comp_C_GlobalCart,98976.22300953533,98886.68490042695,99063.89980353302
2024-09-06,Comp_C_GlobalCart,99138.27848261059,99040.15039857395,99231.67069089488
2024-09-07,Comp_C_GlobalCart,99230.06070260477,99134.26410125574,99326.80607610634
2024-09-08,Comp_C_GlobalCart,99325.95864297137,99236.7300894286,99421.43231214311
2024-09-10,Comp_C_GlobalCart,99500.48648114856,99411.44285282753,99590.0873226262
2024-09-12,Comp_C_GlobalCart,99685.6393248912,99594.61601725694,99779.72675015316
2024-09-14,Comp_C_GlobalCart,99882.3210352954,99796.49898596686,99970.6564071635
2024-09-15,Comp_C_GlobalCart,99983.22326510873,99894.69243691744,100070.27518817785
2024-09-16,Comp_C_GlobalCart,100066.83728265346,99979.93323847708,100158.65431902841
2024-09-18,Comp_C_GlobalCart,100277.91156807722,100183.46818149624,100369.40963499116
2024-09-20,Comp_C_GlobalCart,100456.15974473042,100369.31733678193,100542.49268754471
2024-09-21,Comp_C_GlobalCart,100553.84461199056,100466.2102926906,100642.33664840537
2024-09-23,Comp_C_GlobalCart,100735.97695367459,100650.36874943941,100821.34447513374
2024-09-25,Comp_C_GlobalCart,100942.13192266307,100846.78677019078,101033.59389820062
2024-09-26,Comp_C_GlobalCart,101017.41792830822,100928.1147911385,101109.94780397319
2024-09-27,Comp_C_GlobalCart,101114.65791079449,101019.92642964747,101207.22751745721
2024-09-28,Comp_C_GlobalCart,101209.5926292997,101117.66912863325,101298.01032588522
2024-09-30,Comp_C_GlobalCart,101387.24533373793,101293.57125992318,101481.44317660206
2024-10-02,Comp_C_GlobalCart,101591.20249471415,101502.80143922027,101686.55864013887
2024-10-04,Comp_C_GlobalCart,101764.62966988461,101676.08467992225,101855.12016192575
2024-10-06,Comp_C_GlobalCart,101961.78137519659,101869.73469815012,102050.8184412465
2024-10-07,Comp_C_GlobalCart,102045.10066811471,101954.5040379783,102129.49570611308
2024-10-08,Comp_C_GlobalCart,102145.00858781568,102052.6594090252,102231.7426422389
2024-10-10,Comp_C_GlobalCart,102339.25757912778,102244.82361040782,102424.75189526148
2024-10-11,Comp_C_GlobalCart,102443.42262001622,102354.12046048365,102534.47857039046
2024-10-12,Comp_C_GlobalCart,102546.46123538629,102457.16472739805,102639.35122987724
2024-10-13,Comp_C_GlobalCart,102653.40157950539,102568.35928974228,102751.0358531811
2024-10-14,Comp_C_GlobalCart,102743.1418248481,102653.49253976886,102833.5307230726
2024-10-16,Comp_C_GlobalCart,102968.32256492895,102877.66661195765,103054.18740805844
2024-10-17,Comp_C_GlobalCart,103054.38316659835,102960.91391100566,103146.79811183667
2024-10-19,Comp_C_GlobalCart,103269.45195797035,103177.36185285625,103357.84857916854
2024-10-21,Comp_C_GlobalCart,103469.90867262574,103376.01782231437,103562.879201439
2024-10-22,Comp_C_GlobalCart,103576.1395473749,103487.07594846496,103665.17361935602
2024-10-24,Comp_C_GlobalCart,103777.95468856771,103686.6951175335,103868.61291839193
2024-10-25,Comp_C_GlobalCart,103883.0742631468,103791.97704955055,103975.7875066106
2024-10-26,Comp_C_GlobalCart,103985.0758918085,103900.59939391614,104074.3796287938
2024-10-28,Comp_C_GlobalCart,104173.73131640245,104074.1373863018,104264.28772406
2024-10-30,Comp_C_GlobalCart,104383.57437181113,104293.17148017893,104470.75532915756
2024-10-31,Comp_C_GlobalCart,104459.66756004293,104369.65186338905,104553.08566698902
2024-11-02,Comp_C_GlobalCart,104651.52401138938,104563.62017793203,104749.7357467826
2024-11-03,Comp_C_GlobalCart,104748.31359364951,104658.45838414179,104845.38126919621
2024-11-04,Comp_C_GlobalCart,104826.59454210539,104737.09468801625,104914.33867942553
2024-11-06,Comp_C_GlobalCart,105026.22817931403,104939.23486346338,105112.58525039622
2024-11-08,Comp_C_GlobalCart,105194.2648186227,105102.72528851467,105283.0440213493
2024-11-09,Comp_C_GlobalCart,105288.1019350665,105199.40878413989,105369.06670075786
2024-11-10,Comp_C_GlobalCart,105385.75200411654,105289.21427688409,105476.92716497238
2024-11-12,Comp_C_GlobalCart,105563.9046422759,105466.05904129778,105654.34786630087
2024-11-13,Comp_C_GlobalCart,105675.20357529572,105594.05771015395,105771.24440855223
2024-11-14,Comp_C_GlobalCart,105754.54465593115,105666.44835267044,105839.57141342456
2024-11-16,Comp_C_GlobalCart,105960.42656683941,105873.6555206446,106056.10772198616
2024-11-17,Comp_C_GlobalCart,106067.78930811567,105981.56543539296,106154.4916653867
2024-11-19,Comp_C_GlobalCart,106266.98603026257,106180.23487364298,106351.11597928403
2024-11-20,Comp_C_GlobalCart,106389.12969033308,106298.12876220021,106476.75347056803
2024-11-21,Comp_C_GlobalCart,106479.19404886414,106389.14054038616,106568.24108133536
2024-11-23,Comp_C_GlobalCart,106705.16251052878,106612.06941789607,106794.55545239837
2024-11-24,Comp_C_GlobalCart,106821.42037305237,106727.07448709897,106909.71137056552
2024-11-25,Comp_C_GlobalCart,106920.25509430551,106835.96351215882,107008.29117975078
2024-11-26,Comp_C_GlobalCart,107035.09602986666,106950.58129547031,107125.01399236805
2024-11-28,Comp_C_GlobalCart,107256.35717216952,107169.82325174526,107354.42917213292
2024-11-29,Comp_C_GlobalCart,107372.12656620737,107280.79252301369,107462.47873636034
2024-12-01,Comp_C_GlobalCart,107600.63162460343,107507.99530571875,107694.82206005305
2024-12-02,Comp_C_GlobalCart,107697.08671105785,107605.86389195765,107785.15595832997
2024-12-03,Comp_C_GlobalCart,107808.13976377543,107714.07552303176,107901.84939502036
2024-12-04,Comp_C_GlobalCart,107930.48000236196,107843.5648521973,108017.84967947679
2024-12-06,Comp_C_GlobalCart,108126.80752672834,108032.37746187866,108212.29107293996
2024-12-08,Comp_C_GlobalCart,108339.15869488633,108248.72672868618,108427.10632170482
2024-12-10,Comp_C_GlobalCart,108529.47805360088,108436.29376360466,108620.05839547719
2024-12-12,Comp_C_GlobalCart,108723.10983447939,108632.56472552173,108816.91683386447
2024-12-13,Comp_C_GlobalCart,108824.40929459262,108730.45277135582,108910.76582054098
2024-12-14,Comp_C_GlobalCart,108923.13970876303,108837.566488816,109014.04035352054
2024-12-15,Comp_C_GlobalCart,109024.56816248511,108932.41008576911,109119.8824497783
2024-12-17,Comp_C_GlobalCart,109206.83469044651,109123.33199255844,109299.29669260234
2024-12-19,Comp_C_GlobalCart,109396.95310544236,109297.72299820116,109488.3419744029
2024-12-20,Comp_C_GlobalCart,109498.14657216046,109408.06759027204,109579.53613961085
2024-12-21,Comp_C_GlobalCart,109597.76407808834,109503.24903509501,109684.7434164205
2024-12-22,Comp_C_GlobalCart,109700.94595344986,109612.47210091853,109794.02537662881
2024-12-23,Comp_C_GlobalCart,109786.69522395298,109702.05649063329,109877.61189513475
2024-12-24,Comp_C_GlobalCart,109888.653087832,109792.04106669956,109982.465589179
2024-12-25,Comp_C_GlobalCart,110003.55951786572,109906.6236888619,110094.04002074363
2024-12-27,Comp_C_GlobalCart,110189.86209314094,110098.18459955767,110278.9033403978
2024-12-29,Comp_C_GlobalCart,110397.74582477383,110310.91070472584,110486.40252180728
2024-12-31,Comp_C_GlobalCart,110587.25660642318,110487.34288663368,110677.17739352271
2025-01-01,Comp_C_GlobalCart,110701.36826033861,110609.48187009929,110796.63624186802
2025-01-03,Comp_C_GlobalCart,110882.02187054986,110786.00856732736,110972.39983060813
2025-01-04,Comp_C_GlobalCart,110979.48165078615,110888.15510522283,111065.32446616652
2025-01-05,Comp_C_GlobalCart,111078.41333560343,110986.97340689269,111166.8856938936
2025-01-07,Comp_C_GlobalCart,111250.69355398897,111153.46774774179,111335.37070411064
2025-01-08,Comp_C_GlobalCart,111354.27093581297,111266.61787684937,111440.09618737476
2025-01-10,Comp_C_GlobalCart,111510.8623965496,111421.32251916915,111597.09987909097
2025-01-12,Comp_C_GlobalCart,111680.75378830379,111586.98717504942,111768.30668127169
2025-01-13,Comp_C_GlobalCart,111746.50408832249,111657.93991898993,111836.84770315296
2025-01-15,Comp_C_GlobalCart,111917.24447645879,111826.21525964698,112003.61232731453
2025-01-16,Comp_C_GlobalCart,111973.61485960515,111884.2932050303,112068.08109691752
2025-01-17,Comp_C_GlobalCart,112051.42198033084,111966.74822127532,112139.51072918868
2025-01-18,Comp_C_GlobalCart,112126.6319515084,112042.81627809182,112215.04816057897
2025-01-19,Comp_C_GlobalCart,112204.6699903221,112120.45993826752,112294.9143963266
2025-01-21,Comp_C_GlobalCart,112341.24958277792,112252.18215878123,112427.85766991641
2025-01-23,Comp_C_GlobalCart,112488.42870948718,112396.5157379343,112577.5537853912
2025-01-24,Comp_C_GlobalCart,112569.69693622206,112479.83007932719,112665.11251804473
2025-01-25,Comp_C_GlobalCart,112650.70099251678,112568.60774871902,112741.35109291713
2025-01-26,Comp_C_GlobalCart,112736.79197876422,112641.1471357736,112827.75263938213
2025-01-28,Comp_C_GlobalCart,112895.69889333915,112806.07192410972,112984.39617680202
2025-01-30,Comp_C_GlobalCart,113072.10516542004,112977.61426408074,113164.0607606204
2025-01-31,Comp_C_GlobalCart,113169.90119801775,113078.44855757456,113256.45538189034
2025-02-02,Comp_C_GlobalCart,113372.27639030761,113282.84417102953,113458.17455290986
2025-02-03,Comp_C_GlobalCart,113460.722853961,113372.73992997139,113550.53630489447
2025-02-04,Comp_C_GlobalCart,113567.11275030348,113480.03276491076,113656.43669110328
2025-02-06,Comp_C_GlobalCart,113777.32067125024,113685.19681431194,113866.36106127923
2025-02-07,Comp_C_GlobalCart,113890.41305705578,113800.74140786455,113985.71467797541
2025-02-08,Comp_C_GlobalCart,114002.65059989259,113912.41508762327,114089.31482474582
2025-02-09,Comp_C_GlobalCart,114118.80721620738,114026.76438166393,114208.87426751497
2025-02-10,Comp_C_GlobalCart,114217.54805606417,114122.63857579789,114310.35177701316
2025-02-11,Comp_C_GlobalCart,114332.21442886404,114244.58655581015,114426.87756003226
2025-02-12,Comp_C_GlobalCart,114459.29259201676,114372.88002841394,114547.08854415861
2025-02-13,Comp_C_GlobalCart,114552.60640099594,114462.24814426608,114648.2837049432
2025-02-14,Comp_C_GlobalCart,114667.58280700695,114573.92828558001,114764.16586845405
2025-02-15,Comp_C_GlobalCart,114779.63878631011,114684.76478108406,114868.45943742755
2025-02-16,Comp_C_GlobalCart,114893.66677318532,114797.80415194786,114989.35013659668
2025-02-17,Comp_C_GlobalCart,114988.49720925392,114892.79313840023,115078.72442129973
2025-02-18,Comp_C_GlobalCart,115097.67854318519,115000.93652924302,115192.96742554074
2025-02-19,Comp_C_GlobalCart,115217.94001635014,115117.43598258629,115310.48137850116
2025-02-20,Comp_C_GlobalCart,115303.37739997872,115205.94454519646,115394.00004691485
2025-02-21,Comp_C_GlobalCart,115409.71086125849,115306.76068605407,115508.10479195618
2025-02-22,Comp_C_GlobalCart,115512.66375235333,115405.6758890633,115611.35593161955
2025-02-23,Comp_C_GlobalCart,115617.43961712673,115512.36960133065,115719.30121052274
2025-02-24,Comp_C_GlobalCart,115703.17625775462,115592.61868928756,115808.36434233563
2025-02-25,Comp_C_GlobalCart,115803.7174250345,115694.94837036204,115902.78342268
2025-02-26,Comp_C_GlobalCart,115916.06769171591,115807.97700744662,116012.95595561377
2025-02-27,Comp_C_GlobalCart,115994.57088601348,115882.3678876467,116106.33130295505
2025-02-28,Comp_C_GlobalCart,116095.16145641683,115986.5711199603,116205.93573551335
2025-03-01,Comp_C_GlobalCart,116193.7377322923,116078.8220947896,116304.6769698559
2025-03-02,Comp_C_GlobalCart,116295.63451784146,116174.41157915427,116409.86843264644
2025-03-03,Comp_C_GlobalCart,116380.07397288523,116259.35882307877,116494.52002626462
2025-03-04,Comp_C_GlobalCart,116480.93542119507,116354.2209297725,116596.44211136409
2025-03-05,Comp_C_GlobalCart,116595.20968634616,116461.68480458992,116712.39268576418
2025-03-06,Comp_C_GlobalCart,116677.1783357708,116545.28119512924,116794.1890871641
2025-03-07,Comp_C_GlobalCart,116782.6671706796,116654.85040837944,116913.89367914546
2025-03-08,Comp_C_GlobalCart,116887.42285712907,116753.95709671313,117013.14279646492
2025-03-09,Comp_C_GlobalCart,116996.59003301097,116847.91138869393,117131.91631290958
2025-03-10,Comp_C_GlobalCart,117089.16771117359,116944.84638280752,117219.4872875755
2025-03-11,Comp_C_GlobalCart,117198.785459611,117042.05053043267,117328.48673292628
2025-03-12,Comp_C_GlobalCart,117322.16477702779,117172.67953453939,117457.57229218457
2025-03-13,Comp_C_GlobalCart,117413.30584613797,117260.00293433401,117552.04995239367
2025-03-14,Comp_C_GlobalCart,117527.74879303487,117347.17436857586,117670.92820000068
2025-03-15,Comp_C_GlobalCart,117640.95813348319,117463.56540743254,117797.95691117844
2025-03-16,Comp_C_GlobalCart,117757.80752738028,117570.26245577986,117912.44156412208
2025-03-17,Comp_C_GlobalCart,117857.0434548949,117667.12635952333,118025.18523366263
2025-03-18,Comp_C_GlobalCart,117972.06810101487,117772.07928405104,118146.63866216771
2025-03-19,Comp_C_GlobalCart,118099.40669038716,117892.9753021953,118275.76909641582
2025-03-20,Comp_C_GlobalCart,118192.89930088047,117981.31248779708,118377.751901413
2025-03-21,Comp_C_GlobalCart,118307.9661568277,118091.75480053709,118491.78918475374
2025-03-22,Comp_C_GlobalCart,118419.99498522536,118192.41155555435,118602.31636934199
2025-03-23,Comp_C_GlobalCart,118533.82749075514,118324.25330999674,118724.71160801331
2025-03-24,Comp_C_GlobalCart,118628.22353140112,118398.99398422716,118814.57830353001
2025-03-25,Comp_C_GlobalCart,118736.6432837966,118502.15025929529,118956.63328320145
2025-03-26,Comp_C_GlobalCart,118855.71267624467,118618.16458692875,119065.47202669288
2025-03-27,Comp_C_GlobalCart,118939.4121861364,118701.38468416878,119156.54330507366
2025-03-28,Comp_C_GlobalCart,119043.33810092795,118783.11399893853,119264.45033822878
2025-03-29,Comp_C_GlobalCart,119143.08495092914,118888.71583273148,119376.0639053433
2025-03-30,Comp_C_GlobalCart,119243.72631765006,118959.77779059952,119492.21645353896
2025-03-31,Comp_C_GlobalCart,119324.27276579766,119047.63928651751,119582.18383128307
2025-04-01,Comp_C_GlobalCart,119418.44736787851,119116.83420768472,119684.87294091629
2025-04-02,Comp_C_GlobalCart,119523.14428741447,119233.56696715631,119786.87121661498
2025-04-03,Comp_C_GlobalCart,119592.61070837126,119282.07948641964,119856.89746713033
2025-04-04,Comp_C_GlobalCart,119682.70139821318,119371.48333646033,119957.05375223707
2025-04-05,Comp_C_GlobalCart,119769.25479317423,119444.46715781883,120052.87483504464
2025-04-06,Comp_C_GlobalCart,119857.56797691825,119523.79765514148,120148.5931993304
2025-04-07,Comp_C_GlobalCart,119926.84945064191,119598.51321709469,120226.5825977966
2025-04-08,Comp_C_GlobalCart,120010.99029208264,119658.63102607983,120332.34753909528
2025-04-09,Comp_C_GlobalCart,120107.01927316874,119756.83856998006,120433.71410513716
2025-04-10,Comp_C_GlobalCart,120169.28230031214,119810.73014605617,120498.86468294974
2025-04-11,Comp_C_GlobalCart,120253.69551209998,119870.8666309029,120572.3700525644
2025-04-12,Comp_C_GlobalCart,120336.12094039023,119943.03117093517,120682.68306531785
2025-04-13,Comp_C_GlobalCart,120421.84209349527,120010.47413172187,120771.92706273863
2025-04-14,Comp_C_GlobalCart,120490.01831799724,120095.90031520711,120859.02378370662
2025-04-15,Comp_C_GlobalCart,120574.45846784225,120166.02204207737,120934.04653543576
2025-04-16,Comp_C_GlobalCart,120672.0793568219,120233.0997048545,121036.47243066783
2025-04-17,Comp_C_GlobalCart,120737.08924317165,120307.6481378053,121117.79821929956
2025-04-18,Comp_C_GlobalCart,120825.24554789334,120385.19937392171,121204.91345621595
2025-04-19,Comp_C_GlobalCart,120912.23556600056,120453.73731848609,121307.33036791347
2025-04-20,Comp_C_GlobalCart,121003.15737347612,120539.90297203472,121416.76644313251
2025-04-21,Comp_C_GlobalCart,121076.9796262507,120594.89660999516,121507.6265306872
2025-04-22,Comp_C_GlobalCart,121167.32062008863,120668.16480478724,121598.69845645543
2025-04-23,Comp_C_GlobalCart,121270.91193291682,120774.59619576317,121713.36501806013
2025-04-24,Comp_C_GlobalCart,121341.7867534267,120828.6638450715,121781.4412661799
2025-04-25,Comp_C_GlobalCart,121435.5419664506,120923.16662560527,121899.71228405273
2025-04-26,Comp_C_GlobalCart,121527.72264064426,121018.42639874584,122005.85007740097
2025-04-27,Comp_C_GlobalCart,121623.30602809018,121097.65195123572,122114.72118800094
2025-04-28,Comp_C_GlobalCart,121701.16370184008,121160.16606409161,122194.3708652354
2025-04-29,Comp_C_GlobalCart,121794.84215453644,121239.14036696508,122281.64893152917
2025-04-30,Comp_C_GlobalCart,121901.02715932895,121327.79831231572,122404.63943533668
2025-05-01,Comp_C_GlobalCart,121973.73200213043,121379.3212012781,122500.8999776964
2025-05-02,Comp_C_GlobalCart,122068.55868577183,121474.9804454674,122592.66372283304
2025-05-03,Comp_C_GlobalCart,122161.08080506665,121564.37227462504,122722.11753333604
2025-05-04,Comp_C_GlobalCart,122256.32527716948,121640.22607434554,122818.32456603453
2025-05-05,Comp_C_GlobalCart,122333.23164655818,121722.21993226768,122909.84837497916
2025-05-06,Comp_C_GlobalCart,122425.42939635781,121779.15779358687,123007.64551314391
2025-05-07,Comp_C_GlobalCart,122529.69868736216,121873.04096432682,123135.63852791794
2023-01-02,Comp_D_ECommercePro,52700.830374941266,52597.15349576673,52790.40224570227
2023-01-04,Comp_D_ECommercePro,52921.915880404296,52819.86110444389,53025.4903181355
2023-01-06,Comp_D_ECommercePro,53141.63575704446,53041.73442748932,53241.326805149016
2023-01-08,Comp_D_ECommercePro,53343.0561952453,53239.59014313389,53434.707042335154
2023-01-09,Comp_D_ECommercePro,53454.98242556696,53362.00245962292,53551.74220035122
2023-01-10,Comp_D_ECommercePro,53558.5691494119,53464.21367515295,53651.596952993496
2023-01-11,Comp_D_ECommercePro,53664.59057941547,53561.63538632436,53756.88186614959
2023-01-12,Comp_D_ECommercePro,53762.66475779165,53668.06276433666,53861.31059423593
2023-01-13,Comp_D_ECommercePro,53868.634272000374,53762.27753049739,53973.10255518953
2023-01-15,Comp_D_ECommercePro,54051.891910760554,53949.14436539207,54150.53959608654
2023-01-16,Comp_D_ECommercePro,54154.42699677617,54056.473920668934,54248.47641998933
2023-01-17,Comp_D_ECommercePro,54248.76718102925,54151.34155944384,54348.11735923412
2023-01-18,Comp_D_ECommercePro,54345.94938393327,54250.29383593859,54439.0962923811
2023-01-19,Comp_D_ECommercePro,54435.84517385485,54336.520176797036,54528.53583051495
2023-01-21,Comp_D_ECommercePro,54628.47514186886,54530.88619090887,54729.349928494295
2023-01-22,Comp_D_ECommercePro,54706.754945124514,54601.407559767395,54801.82097031637
2023-01-24,Comp_D_ECommercePro,54898.352377304844,54800.8027781486,54990.604279676176
2023-01-26,Comp_D_ECommercePro,55060.895269209475,54965.05955757238,55160.84326803905
2023-01-27,Comp_D_ECommercePro,55149.78759924205,55051.469026949875,55251.67968701001
2023-01-29,Comp_D_ECommercePro,55307.03820895147,55210.24827845807,55393.54288781562
2023-01-30,Comp_D_ECommercePro,55400.724627231575,55301.64867650432,55500.55367418363
2023-02-01,Comp_D_ECommercePro,55582.496479795765,55480.96535548738,55674.36134783203
2023-02-03,Comp_D_ECommercePro,55770.595400646445,55666.43688204617,55867.6491673126
2023-02-04,Comp_D_ECommercePro,55867.023879869776,55766.779429757014,55962.857638373775
2023-02-06,Comp_D_ECommercePro,56052.907906842935,55957.55318985804,56151.7932080427
2023-02-07,Comp_D_ECommercePro,56150.501761340936,56055.1601483648,56251.5045036633
2023-02-09,Comp_D_ECommercePro,56348.38509969932,56249.73031144729,56453.88237071143
