Competitor_handle,ds,follower_count,avg_engagement_rate
Comp_B_ShopPulse,2024-09-15,108845.5,0.0062
Comp_B_ShopPulse,2024-09-16,109051.5,0.0089
Comp_B_ShopPulse,2024-09-17,109125.5,0.0212
Comp_B_ShopPulse,2024-09-19,109280.5,0.0164
Comp_B_ShopPulse,2024-09-20,109361.5,0.0131
Comp_B_ShopPulse,2024-09-22,109446.5,0.0197
Comp_B_ShopPulse,2024-09-24,109571.5,0.011
Comp_B_ShopPulse,2024-09-25,109637.5,0.0192
Comp_B_ShopPulse,2024-09-27,109773.5,0.0104
Comp_B_ShopPulse,2024-09-28,109943.5,0.0174
Comp_B_ShopPulse,2024-09-30,110033.5,0.0116
Comp_B_ShopPulse,2024-10-02,110128.5,0.0072
Comp_B_ShopPulse,2024-10-03,110323.5,0.0178
Comp_B_ShopPulse,2024-10-04,110531.5,0.0141
Comp_B_ShopPulse,2024-10-06,110657.5,0.0163
Comp_B_ShopPulse,2024-10-08,110771.5,0.0202
Comp_B_ShopPulse,2024-10-09,110976.5,0.0131
Comp_B_ShopPulse,2024-10-11,111074.5,0.0062
Comp_B_ShopPulse,2024-10-12,111214.5,0.0092
Comp_B_ShopPulse,2024-10-14,111357.5,0.0115
Comp_B_ShopPulse,2024-10-15,111498.5,0.0203
Comp_B_ShopPulse,2024-10-16,111629.5,0.0068
Comp_B_ShopPulse,2024-10-17,111700.5,0.0137
Comp_B_ShopPulse,2024-10-18,111838.5,0.014
Comp_B_ShopPulse,2024-10-20,111947.5,0.0177
Comp_B_ShopPulse,2024-10-22,112056.5,0.0058
Comp_B_ShopPulse,2024-10-23,112193.5,0.0198
Comp_B_ShopPulse,2024-10-24,112385.5,0.0236
Comp_B_ShopPulse,2024-10-25,112594.5,0.0142
Comp_B_ShopPulse,2024-10-27,112797.5,0.0175
Comp_B_ShopPulse,2024-10-28,112857.5,0.0228
Comp_B_ShopPulse,2024-10-30,112952.5,0.008
Comp_B_ShopPulse,2024-11-01,113128.5,0.017
Comp_B_ShopPulse,2024-11-03,113247.5,0.0202
Comp_B_ShopPulse,2024-11-04,113328.5,0.0108
Comp_B_ShopPulse,2024-11-06,113504.5,0.0106
Comp_B_ShopPulse,2024-11-08,113666.5,0.0059
Comp_B_ShopPulse,2024-11-10,113803.5,0.0113
Comp_B_ShopPulse,2024-11-11,113955.5,0.021
Comp_B_ShopPulse,2024-11-13,114114.5,0.0218
Comp_B_ShopPulse,2024-11-14,114243.5,0.0131
Comp_B_ShopPulse,2024-11-15,114451.5,0.0153
Comp_B_ShopPulse,2024-11-16,114547.5,0.0128
Comp_B_ShopPulse,2024-11-17,114606.5,0.013
Comp_B_ShopPulse,2024-11-19,114827.5,0.0159
Comp_B_ShopPulse,2024-11-20,114955.5,0.0234
Comp_B_ShopPulse,2024-11-22,115103.5,0.0188
Comp_B_ShopPulse,2024-11-23,115162.5,0.0205
Comp_B_ShopPulse,2024-11-24,115232.5,0.0215
Comp_B_ShopPulse,2024-11-26,115427.5,0.0065
Comp_B_ShopPulse,2024-11-28,115598.5,0.0114
Comp_B_ShopPulse,2024-11-30,115752.5,0.0174
Comp_B_ShopPulse,2024-12-02,115812.5,0.0127
Comp_B_ShopPulse,2024-12-03,116000.5,0.01
Comp_B_ShopPulse,2024-12-04,116125.5,0.0135
Comp_B_ShopPulse,2024-12-05,116170.5,0.0214
Comp_B_ShopPulse,2024-12-06,116344.5,0.0204
Comp_B_ShopPulse,2024-12-07,116416.5,0.0205
Comp_B_ShopPulse,2024-12-08,116604.5,0.0193
Comp_B_ShopPulse,2024-12-10,116757.5,0.0136
Comp_B_ShopPulse,2024-12-12,116815.5,0.0064
Comp_B_ShopPulse,2024-12-13,116934.5,0.0092
Comp_B_ShopPulse,2024-12-14,117026.5,0.0099
Comp_B_ShopPulse,2024-12-15,117118.5,0.0061
Comp_B_ShopPulse,2024-12-17,117284.5,0.0118
Comp_B_ShopPulse,2024-12-18,117445.5,0.0097
Comp_B_ShopPulse,2024-12-20,117642.5,0.0144
Comp_C_GlobalCart,2023-01-03,51527.5,0.0129
Comp_C_GlobalCart,2023-01-04,51679.5,0.0084
Comp_C_GlobalCart,2023-01-05,51750.5,0.0188
Comp_C_GlobalCart,2023-01-06,51818.5,0.0068
Comp_C_GlobalCart,2023-01-07,51963.0,0.0123
Comp_C_GlobalCart,2023-01-09,52095.0,0.0117
Comp_C_GlobalCart,2023-01-10,52244.0,0.0192
Comp_C_GlobalCart,2023-01-11,52380.5,0.0079
Comp_C_GlobalCart,2023-01-13,52519.5,0.017
Comp_C_GlobalCart,2023-01-14,52560.0,0.006
Comp_C_GlobalCart,2023-01-15,52692.0,0.0211
Comp_C_GlobalCart,2023-01-17,52866.5,0.0106
Comp_C_GlobalCart,2023-01-19,52995.5,0.0136
Comp_C_GlobalCart,2023-01-20,53107.0,0.0202
Comp_C_GlobalCart,2023-01-21,53167.0,0.0222
Comp_C_GlobalCart,2023-01-22,53193.0,0.0098
Comp_C_GlobalCart,2023-01-23,53289.5,0.0134
Comp_C_GlobalCart,2023-01-25,53429.0,0.0171
Comp_C_GlobalCart,2023-01-27,53490.0,0.0093
Comp_C_GlobalCart,2023-01-28,53551.0,0.0148
Comp_C_GlobalCart,2023-01-29,53651.0,0.0073
Comp_C_GlobalCart,2023-01-30,53768.0,0.0082
Comp_C_GlobalCart,2023-01-31,53851.0,0.0097
Comp_C_GlobalCart,2023-02-02,54009.0,0.0135
Comp_C_GlobalCart,2023-02-04,54071.0,0.0228
Comp_C_GlobalCart,2023-02-06,54271.0,0.0216
Comp_C_GlobalCart,2023-02-07,54423.0,0.0101
Comp_C_GlobalCart,2023-02-09,54552.0,0.0125
Comp_C_GlobalCart,2023-02-10,54727.0,0.0213
Comp_C_GlobalCart,2023-02-11,54896.0,0.0091
Comp_C_GlobalCart,2023-02-13,55105.0,0.0206
Comp_C_GlobalCart,2023-02-15,55271.0,0.007
Comp_C_GlobalCart,2023-02-17,55375.0,0.0059
Comp_C_GlobalCart,2023-02-18,55586.0,0.0216
Comp_C_GlobalCart,2023-02-20,55626.0,0.0177
Comp_C_GlobalCart,2023-02-22,55837.0,0.0166
Comp_C_GlobalCart,2023-02-23,56009.0,0.018
Comp_C_GlobalCart,2023-02-25,56094.0,0.006
Comp_C_GlobalCart,2023-02-26,56195.0,0.0062
Comp_C_GlobalCart,2023-02-28,56360.0,0.0073
Comp_C_GlobalCart,2023-03-01,56528.0,0.0062
Comp_C_GlobalCart,2023-03-02,56670.0,0.0062
Comp_C_GlobalCart,2023-03-04,56706.0,0.0153
Comp_C_GlobalCart,2023-03-06,56801.0,0.0088
Comp_C_GlobalCart,2023-03-08,57004.0,0.0219
Comp_C_GlobalCart,2023-03-09,57131.0,0.0158
Comp_C_GlobalCart,2023-03-11,57315.0,0.0113
Comp_C_GlobalCart,2023-03-13,57398.0,0.0135
Comp_C_GlobalCart,2023-03-14,57624.0,0.0125
Comp_C_GlobalCart,2023-03-16,57729.0,0.0196
Comp_C_GlobalCart,2023-03-18,57830.0,0.0089
Comp_C_GlobalCart,2023-03-20,57968.0,0.0132
Comp_C_GlobalCart,2023-03-21,58122.0,0.0137
Comp_C_GlobalCart,2023-03-23,58261.0,0.0083
Comp_C_GlobalCart,2023-03-24,58353.0,0.0126
Comp_C_GlobalCart,2023-03-25,58517.0,0.009
Comp_C_GlobalCart,2023-03-26,58716.0,0.0197
Comp_C_GlobalCart,2023-03-28,58883.0,0.0193
Comp_C_GlobalCart,2023-03-29,59058.0,0.0192
Comp_C_GlobalCart,2023-03-31,59149.0,0.0132
Comp_C_GlobalCart,2023-04-01,59252.0,0.0075
Comp_C_GlobalCart,2023-04-03,59429.0,0.0105
Comp_C_GlobalCart,2023-04-04,59471.0,0.0177
Comp_C_GlobalCart,2023-04-06,59571.0,0.0157
Comp_C_GlobalCart,2023-04-07,59660.0,0.0071
Comp_C_GlobalCart,2023-04-09,59746.0,0.0172
Comp_C_GlobalCart,2023-04-11,59801.0,0.0061
Comp_C_GlobalCart,2023-04-12,59905.0,0.0145
Comp_C_GlobalCart,2023-04-14,60150.0,0.0102
Comp_C_GlobalCart,2023-04-15,60322.0,0.0176
Comp_C_GlobalCart,2023-04-16,60365.0,0.0088
Comp_C_GlobalCart,2023-04-18,60454.0,0.0191
Comp_C_GlobalCart,2023-04-19,60604.0,0.0191
Comp_C_GlobalCart,2023-04-20,60628.0,0.0202
Comp_C_GlobalCart,2023-04-21,60750.0,0.0156
Comp_C_GlobalCart,2023-04-23,60797.0,0.0177
Comp_C_GlobalCart,2023-04-25,60897.0,0.0202
Comp_C_GlobalCart,2023-04-26,61116.0,0.0148
Comp_C_GlobalCart,2023-04-28,61315.0,0.0178
Comp_C_GlobalCart,2023-04-29,61447.0,0.0171
Comp_C_GlobalCart,2023-04-30,61568.0,0.0196
Comp_C_GlobalCart,2023-05-02,61652.0,0.0196
Comp_C_GlobalCart,2023-05-04,61835.0,0.0139
Comp_C_GlobalCart,2023-05-06,62014.0,0.012
Comp_C_GlobalCart,2023-05-08,62062.0,0.0131
Comp_C_GlobalCart,2023-05-09,62192.0,0.0225
Comp_C_GlobalCart,2023-05-11,62328.0,0.0179
Comp_C_GlobalCart,2023-05-12,62476.0,0.0224
Comp_C_GlobalCart,2023-05-13,62661.0,0.0076
Comp_C_GlobalCart,2023-05-15,62865.0,0.0153
Comp_C_GlobalCart,2023-05-17,63040.0,0.0094
Comp_C_GlobalCart,2023-05-19,63200.0,0.0078
Comp_C_GlobalCart,2023-05-21,63328.0,0.0062
Comp_C_GlobalCart,2023-05-23,63442.0,0.0207
Comp_C_GlobalCart,2023-05-24,63535.0,0.0201
Comp_C_GlobalCart,2023-05-25,63641.0,0.0121
Comp_C_GlobalCart,2023-05-27,63705.0,0.0113
Comp_C_GlobalCart,2023-05-29,63883.0,0.0141
Comp_C_GlobalCart,2023-05-31,63965.0,0.0099
Comp_C_GlobalCart,2023-06-02,64012.0,0.0073
Comp_C_GlobalCart,2023-06-03,64130.0,0.0144
Comp_C_GlobalCart,2023-06-04,64296.0,0.0218
Comp_C_GlobalCart,2023-06-05,64457.0,0.0203
Comp_C_GlobalCart,2023-06-07,64611.0,0.0147
Comp_C_GlobalCart,2023-06-08,64716.0,0.0179
Comp_C_GlobalCart,2023-06-10,64849.0,0.0064
Comp_C_GlobalCart,2023-06-11,65003.0,0.011
Comp_C_GlobalCart,2023-06-12,65130.0,0.011
Comp_C_GlobalCart,2023-06-14,65223.0,0.0208
Comp_C_GlobalCart,2023-06-16,65346.0,0.0107
Comp_C_GlobalCart,2023-06-18,65469.0,0.013
Comp_C_GlobalCart,2023-06-20,65568.0,0.0112
Comp_C_GlobalCart,2023-06-22,65643.0,0.0062
Comp_C_GlobalCart,2023-06-24,65727.0,0.0107
Comp_C_GlobalCart,2023-06-25,65904.0,0.0186
Comp_C_GlobalCart,2023-06-26,65958.0,0.0203
Comp_C_GlobalCart,2023-06-28,66093.0,0.0072
Comp_C_GlobalCart,2023-06-29,66307.0,0.0088
Comp_C_GlobalCart,2023-07-01,66491.5,0.012
Comp_C_GlobalCart,2023-07-02,66600.0,0.0097
Comp_C_GlobalCart,2023-07-04,66703.0,0.0141
Comp_C_GlobalCart,2023-07-06,66855.0,0.0136
Comp_C_GlobalCart,2023-07-07,66998.5,0.0201
Comp_C_GlobalCart,2023-07-08,67019.5,0.0113
Comp_C_GlobalCart,2023-07-10,67181.0,0.0128
Comp_C_GlobalCart,2023-07-11,67313.5,0.0167
Comp_C_GlobalCart,2023-07-13,67430.0,0.0129
Comp_C_GlobalCart,2023-07-15,67469.0,0.0173
Comp_C_GlobalCart,2023-07-16,67608.0,0.0114
Comp_C_GlobalCart,2023-07-18,67629.5,0.0105
Comp_C_GlobalCart,2023-07-19,67768.5,0.02
Comp_C_GlobalCart,2023-07-21,67899.0,0.0196
Comp_C_GlobalCart,2023-07-23,67954.0,0.0129
Comp_C_GlobalCart,2023-07-24,67997.5,0.0151
Comp_C_GlobalCart,2023-07-25,68112.5,0.0123
Comp_C_GlobalCart,2023-07-27,68182.5,0.009
Comp_C_GlobalCart,2023-07-29,68213.5,0.0167
Comp_C_GlobalCart,2023-07-31,68272.0,0.0186
Comp_C_GlobalCart,2023-08-02,68361.0,0.0127
Comp_C_GlobalCart,2023-08-03,68538.0,0.0216
Comp_C_GlobalCart,2023-08-04,68618.0,0.0066
Comp_C_GlobalCart,2023-08-06,68716.0,0.0141
Comp_C_GlobalCart,2023-08-08,68822.0,0.0104
Comp_C_GlobalCart,2023-08-10,68911.0,0.0103
Comp_C_GlobalCart,2023-08-12,69132.0,0.0182
Comp_C_GlobalCart,2023-08-13,69329.0,0.0216
Comp_C_GlobalCart,2023-08-15,69434.0,0.0172
Comp_C_GlobalCart,2023-08-17,69567.0,0.0167
Comp_C_GlobalCart,2023-08-19,69668.0,0.0072
Comp_C_GlobalCart,2023-08-20,69771.0,0.0217
Comp_C_GlobalCart,2023-08-22,69936.0,0.0083
Comp_C_GlobalCart,2023-08-23,70087.0,0.0206
Comp_C_GlobalCart,2023-08-25,70127.0,0.0091
Comp_C_GlobalCart,2023-08-27,70268.0,0.0105
Comp_C_GlobalCart,2023-08-28,70419.0,0.0068
Comp_C_GlobalCart,2023-08-29,70528.0,0.0087
Comp_C_GlobalCart,2023-08-31,70685.0,0.0152
Comp_C_GlobalCart,2023-09-02,70786.0,0.0165
Comp_C_GlobalCart,2023-09-04,70855.0,0.0124
Comp_C_GlobalCart,2023-09-06,71070.0,0.0203
Comp_C_GlobalCart,2023-09-08,71133.0,0.0095
Comp_C_GlobalCart,2023-09-09,71239.0,0.0233
Comp_C_GlobalCart,2023-09-11,71354.0,0.0088
Comp_C_GlobalCart,2023-09-13,71517.0,0.0178
Comp_C_GlobalCart,2023-09-14,71687.0,0.0147
Comp_C_GlobalCart,2023-09-16,71810.0,0.018
Comp_C_GlobalCart,2023-09-17,71876.0,0.0181
Comp_C_GlobalCart,2023-09-18,72059.0,0.0104
Comp_C_GlobalCart,2023-09-20,72101.0,0.0067
Comp_C_GlobalCart,2023-09-22,72257.0,0.0184
Comp_C_GlobalCart,2023-09-24,72415.0,0.0071
Comp_C_GlobalCart,2023-09-25,72479.0,0.0145
Comp_C_GlobalCart,2023-09-26,72669.0,0.0185
Comp_C_GlobalCart,2023-09-28,72781.0,0.0102
Comp_C_GlobalCart,2023-09-30,72935.0,0.016
Comp_C_GlobalCart,2023-10-02,73135.0,0.0105
Comp_C_GlobalCart,2023-10-03,73240.0,0.0136
Comp_C_GlobalCart,2023-10-04,73315.0,0.0179
Comp_C_GlobalCart,2023-10-06,73346.0,0.0163
Comp_C_GlobalCart,2023-10-08,73542.0,0.0127
Comp_C_GlobalCart,2023-10-09,73610.0,0.0198
Comp_C_GlobalCart,2023-10-10,73726.0,0.0166
Comp_C_GlobalCart,2023-10-11,73942.0,0.0139
Comp_C_GlobalCart,2023-10-13,73990.0,0.0187
Comp_C_GlobalCart,2023-10-14,74098.0,0.009
Comp_C_GlobalCart,2023-10-15,74160.0,0.0225
Comp_C_GlobalCart,2023-10-17,74367.0,0.0202
Comp_C_GlobalCart,2023-10-18,74467.0,0.0062
Comp_C_GlobalCart,2023-10-20,74602.0,0.011
Comp_C_GlobalCart,2023-10-21,74802.0,0.0199
Comp_C_GlobalCart,2023-10-22,74906.0,0.0205
Comp_C_GlobalCart,2023-10-24,74992.0,0.0193
Comp_C_GlobalCart,2023-10-26,75101.0,0.023
Comp_C_GlobalCart,2023-10-28,75261.0,0.016
Comp_C_GlobalCart,2023-10-29,75383.0,0.017
Comp_C_GlobalCart,2023-10-30,75466.0,0.0124
Comp_C_GlobalCart,2023-10-31,75493.0,0.0116
Comp_C_GlobalCart,2023-11-01,75549.0,0.0126
Comp_C_GlobalCart,2023-11-03,75672.0,0.0114
Comp_C_GlobalCart,2023-11-05,75818.0,0.0081
Comp_C_GlobalCart,2023-11-06,75958.0,0.0086
Comp_C_GlobalCart,2023-11-08,76103.0,0.018
Comp_C_GlobalCart,2023-11-10,76158.0,0.0107
Comp_C_GlobalCart,2023-11-11,76218.0,0.0186
Comp_C_GlobalCart,2023-11-13,76400.0,0.0104
Comp_C_GlobalCart,2023-11-14,76567.0,0.0159
Comp_C_GlobalCart,2023-11-16,76766.0,0.0111
Comp_C_GlobalCart,2023-11-18,77001.0,0.0057
Comp_C_GlobalCart,2023-11-19,77055.0,0.0221
Comp_C_GlobalCart,2023-11-21,77185.0,0.0112
Comp_C_GlobalCart,2023-11-22,77256.0,0.0104
Comp_C_GlobalCart,2023-11-24,77460.0,0.0139
Comp_C_GlobalCart,2023-11-25,77671.0,0.0071
Comp_C_GlobalCart,2023-11-26,77718.0,0.02
Comp_C_GlobalCart,2023-11-28,77870.0,0.0186
Comp_C_GlobalCart,2023-11-29,77929.0,0.02
Comp_C_GlobalCart,2023-12-01,78048.0,0.0099
Comp_C_GlobalCart,2023-12-03,78207.0,0.0136
Comp_C_GlobalCart,2023-12-05,78342.0,0.021
Comp_C_GlobalCart,2023-12-07,78503.0,0.0125
Comp_C_GlobalCart,2023-12-09,78710.0,0.0163
Comp_C_GlobalCart,2023-12-11,78797.0,0.0067
Comp_C_GlobalCart,2023-12-12,78870.0,0.0184
Comp_C_GlobalCart,2023-12-13,79035.0,0.0106
Comp_C_GlobalCart,2023-12-14,79130.0,0.0178
Comp_C_GlobalCart,2023-12-16,79257.0,0.009
Comp_C_GlobalCart,2023-12-17,79338.0,0.0134
Comp_C_GlobalCart,2023-12-19,79467.0,0.0202
Comp_C_GlobalCart,2023-12-20,79576.0,0.009
Comp_C_GlobalCart,2023-12-21,79678.0,0.0066
Comp_C_GlobalCart,2023-12-23,79756.0,0.0055
Comp_C_GlobalCart,2023-12-24,79877.0,0.015
Comp_C_GlobalCart,2023-12-25,80000.0,0.0171
Comp_C_GlobalCart,2023-12-27,80144.0,0.0171
Comp_C_GlobalCart,2023-12-29,80193.0,0.0143
Comp_C_GlobalCart,2023-12-31,80362.0,0.0146
Comp_C_GlobalCart,2024-01-01,80467.5,0.0154
Comp_C_GlobalCart,2024-01-02,80598.0,0.0082
Comp_C_GlobalCart,2024-01-03,80659.0,0.0104
Comp_C_GlobalCart,2024-01-04,80731.0,0.0218
Comp_C_GlobalCart,2024-01-06,80884.5,0.0182
Comp_C_GlobalCart,2024-01-08,80942.0,0.0133
Comp_C_GlobalCart,2024-01-10,81007.0,0.011
Comp_C_GlobalCart,2024-01-11,81148.5,0.009
Comp_C_GlobalCart,2024-01-13,81229.0,0.0173
Comp_C_GlobalCart,2024-01-15,81317.0,0.0195
Comp_C_GlobalCart,2024-01-16,81407.0,0.0144
Comp_C_GlobalCart,2024-01-18,81438.0,0.0164
Comp_C_GlobalCart,2024-01-19,81460.0,0.019
Comp_C_GlobalCart,2024-01-20,81543.5,0.0074
Comp_C_GlobalCart,2024-01-22,81628.0,0.021
Comp_C_GlobalCart,2024-01-23,81801.0,0.0169
Comp_C_GlobalCart,2024-01-25,81938.5,0.0198
Comp_C_GlobalCart,2024-01-26,81988.0,0.0203
Comp_C_GlobalCart,2024-01-27,82140.5,0.021
Comp_C_GlobalCart,2024-01-29,82266.5,0.0128
Comp_C_GlobalCart,2024-01-31,82368.5,0.0114
Comp_C_GlobalCart,2024-02-02,82539.5,0.0108
Comp_C_GlobalCart,2024-02-04,82701.5,0.0174
Comp_C_GlobalCart,2024-02-06,82856.5,0.0142
Comp_C_GlobalCart,2024-02-07,82947.5,0.0102
Comp_C_GlobalCart,2024-02-09,83091.5,0.0087
Comp_C_GlobalCart,2024-02-10,83204.5,0.0154
Comp_C_GlobalCart,2024-02-12,83263.5,0.0129
Comp_C_GlobalCart,2024-02-14,83348.5,0.0118
Comp_C_GlobalCart,2024-02-15,83473.5,0.0198
Comp_C_GlobalCart,2024-02-16,83601.5,0.0072
Comp_C_GlobalCart,2024-02-17,83787.5,0.0168
Comp_C_GlobalCart,2024-02-18,83940.5,0.0143
Comp_C_GlobalCart,2024-02-19,84043.5,0.0124
Comp_C_GlobalCart,2024-02-20,84202.5,0.0078
Comp_C_GlobalCart,2024-02-22,84338.5,0.0173
Comp_C_GlobalCart,2024-02-23,84454.5,0.0208
Comp_C_GlobalCart,2024-02-25,84548.5,0.0106
Comp_C_GlobalCart,2024-02-26,84673.5,0.0087
Comp_C_GlobalCart,2024-02-28,84724.5,0.0166
Comp_C_GlobalCart,2024-02-29,84879.5,0.0072
Comp_C_GlobalCart,2024-03-02,84998.5,0.0137
Comp_C_GlobalCart,2024-03-04,85045.5,0.018
Comp_C_GlobalCart,2024-03-05,85150.5,0.0086
Comp_C_GlobalCart,2024-03-06,85304.5,0.0071
Comp_C_GlobalCart,2024-03-07,85495.5,0.0116
Comp_C_GlobalCart,2024-03-09,85673.5,0.0101
Comp_C_GlobalCart,2024-03-11,85778.5,0.0098
Comp_C_GlobalCart,2024-03-13,85915.5,0.0142
Comp_C_GlobalCart,2024-03-14,86057.5,0.0171
Comp_C_GlobalCart,2024-03-15,86209.5,0.0151
Comp_C_GlobalCart,2024-03-17,86339.5,0.0068
Comp_C_GlobalCart,2024-03-18,86479.5,0.0082
Comp_C_GlobalCart,2024-03-19,86613.5,0.0072
Comp_C_GlobalCart,2024-03-20,86790.5,0.0089
Comp_C_GlobalCart,2024-03-22,86908.5,0.0179
Comp_C_GlobalCart,2024-03-23,87139.5,0.02
Comp_C_GlobalCart,2024-03-24,87209.5,0.0197
Comp_C_GlobalCart,2024-03-26,87270.5,0.0231
Comp_C_GlobalCart,2024-03-27,87449.5,0.0132
Comp_C_GlobalCart,2024-03-29,87530.5,0.0218
Comp_C_GlobalCart,2024-03-31,87607.5,0.017
Comp_C_GlobalCart,2024-04-02,87672.5,0.0079
Comp_C_GlobalCart,2024-04-04,87824.5,0.0195
Comp_C_GlobalCart,2024-04-06,87921.5,0.0109
Comp_C_GlobalCart,2024-04-07,88047.5,0.0195
Comp_C_GlobalCart,2024-04-08,88100.5,0.0077
Comp_C_GlobalCart,2024-04-10,88202.5,0.0185
Comp_C_GlobalCart,2024-04-11,88322.5,0.0184
Comp_C_GlobalCart,2024-04-13,88439.5,0.0134
Comp_C_GlobalCart,2024-04-14,88534.5,0.0145
Comp_C_GlobalCart,2024-04-16,88652.5,0.0123
Comp_C_GlobalCart,2024-04-18,88834.5,0.0124
Comp_C_GlobalCart,2024-04-19,89010.5,0.0191
Comp_C_GlobalCart,2024-04-20,89067.5,0.0137
Comp_C_GlobalCart,2024-04-22,89148.5,0.0119
Comp_C_GlobalCart,2024-04-24,89213.5,0.0189
Comp_C_GlobalCart,2024-04-26,89418.5,0.0168
Comp_C_GlobalCart,2024-04-28,89443.5,0.0163
Comp_C_GlobalCart,2024-04-30,89538.5,0.01
Comp_C_GlobalCart,2024-05-02,89739.5,0.0205
Comp_C_GlobalCart,2024-05-04,89951.5,0.0179
Comp_C_GlobalCart,2024-05-06,90086.5,0.0122
Comp_C_GlobalCart,2024-05-08,90205.5,0.0123
Comp_C_GlobalCart,2024-05-09,90278.5,0.0199
Comp_C_GlobalCart,2024-05-11,90464.5,0.0179
Comp_C_GlobalCart,2024-05-13,90643.5,0.0069
Comp_C_GlobalCart,2024-05-15,90748.5,0.0122
Comp_C_GlobalCart,2024-05-17,90851.5,0.0157
Comp_C_GlobalCart,2024-05-18,91002.5,0.008
Comp_C_GlobalCart,2024-05-20,91074.5,0.0221
Comp_C_GlobalCart,2024-05-22,91160.5,0.0141
Comp_C_GlobalCart,2024-05-23,91355.5,0.0218
Comp_C_GlobalCart,2024-05-25,91394.5,0.022
Comp_C_GlobalCart,2024-05-27,91591.5,0.0063
Comp_C_GlobalCart,2024-05-28,91682.5,0.0156
Comp_C_GlobalCart,2024-05-30,91848.5,0.0221
Comp_C_GlobalCart,2024-06-01,92009.5,0.0091
Comp_C_GlobalCart,2024-06-03,92204.5,0.0082
Comp_C_GlobalCart,2024-06-05,92314.5,0.0197
Comp_C_GlobalCart,2024-06-06,92451.5,0.0193
Comp_C_GlobalCart,2024-06-08,92575.5,0.0117
Comp_C_GlobalCart,2024-06-10,92673.5,0.0215
Comp_C_GlobalCart,2024-06-12,92762.5,0.0103
Comp_C_GlobalCart,2024-06-14,92921.5,0.021
Comp_C_GlobalCart,2024-06-16,93054.5,0.0199
Comp_C_GlobalCart,2024-06-18,93233.5,0.0085
Comp_C_GlobalCart,2024-06-20,93420.5,0.0167
Comp_C_GlobalCart,2024-06-21,93581.5,0.0115
Comp_C_GlobalCart,2024-06-23,93709.5,0.0166
Comp_C_GlobalCart,2024-06-25,93835.5,0.0123
Comp_C_GlobalCart,2024-06-27,93984.5,0.0212
Comp_C_GlobalCart,2024-06-28,94147.5,0.012
Comp_C_GlobalCart,2024-06-30,94330.5,0.015
Comp_C_GlobalCart,2024-07-01,94354.5,0.016
Comp_C_GlobalCart,2024-07-02,94456.0,0.0142
Comp_C_GlobalCart,2024-07-04,94485.5,0.0132
Comp_C_GlobalCart,2024-07-06,94600.0,0.0088
Comp_C_GlobalCart,2024-07-07,94741.5,0.0203
Comp_C_GlobalCart,2024-07-08,94807.5,0.0136
Comp_C_GlobalCart,2024-07-09,94889.5,0.0126
Comp_C_GlobalCart,2024-07-11,95012.0,0.0099
Comp_C_GlobalCart,2024-07-12,95065.0,0.0071
Comp_C_GlobalCart,2024-07-14,95180.5,0.0209
Comp_C_GlobalCart,2024-07-16,95307.0,0.0125
Comp_C_GlobalCart,2024-07-17,95347.5,0.0093
Comp_C_GlobalCart,2024-07-19,95418.0,0.0076
Comp_C_GlobalCart,2024-07-21,95446.0,0.0219
Comp_C_GlobalCart,2024-07-23,95481.0,0.007
Comp_C_GlobalCart,2024-07-25,95640.0,0.015
Comp_C_GlobalCart,2024-07-26,95755.0,0.0189
Comp_C_GlobalCart,2024-07-27,95849.0,0.0073
Comp_C_GlobalCart,2024-07-29,95925.5,0.0221
Comp_C_GlobalCart,2024-07-30,96027.5,0.0111
Comp_C_GlobalCart,2024-08-01,96219.5,0.0165
Comp_C_GlobalCart,2024-08-02,96356.5,0.0109
Comp_C_GlobalCart,2024-08-04,96491.5,0.0198
Comp_C_GlobalCart,2024-08-05,96581.5,0.0153
Comp_C_GlobalCart,2024-08-07,96823.5,0.0116
Comp_C_GlobalCart,2024-08-09,96883.5,0.0186
Comp_C_GlobalCart,2024-08-11,97046.5,0.0196
Comp_C_GlobalCart,2024-08-13,97203.5,0.0137
Comp_C_GlobalCart,2024-08-14,97336.5,0.0185
Comp_C_GlobalCart,2024-08-16,97450.5,0.0196
Comp_C_GlobalCart,2024-08-17,97526.5,0.011
Comp_C_GlobalCart,2024-08-18,97580.5,0.0176
Comp_C_GlobalCart,2024-08-20,97697.5,0.0185
Comp_C_GlobalCart,2024-08-22,97830.5,0.0076
Comp_C_GlobalCart,2024-08-24,97950.5,0.0193
Comp_C_GlobalCart,2024-08-26,98089.5,0.0198
Comp_C_GlobalCart,2024-08-27,98267.5,0.0126
Comp_C_GlobalCart,2024-08-28,98307.5,0.0129
Comp_C_GlobalCart,2024-08-29,98468.5,0.0156
Comp_C_GlobalCart,2024-08-30,98556.5,0.0116
Comp_C_GlobalCart,2024-09-01,98696.5,0.0195
Comp_C_GlobalCart,2024-09-03,98885.5,0.0156
Comp_C_GlobalCart,2024-09-04,99019.5,0.0088
Comp_C_GlobalCart,2024-09-06,99128.5,0.0138
Comp_C_GlobalCart,2024-09-07,99313.5,0.0083
Comp_C_GlobalCart,2024-09-08,99392.5,0.0057
Comp_C_GlobalCart,2024-09-10,99495.5,0.0137
Comp_C_GlobalCart,2024-09-12,99608.5,0.0117
Comp_C_GlobalCart,2024-09-14,99779.5,0.0202
Comp_C_GlobalCart,2024-09-15,99889.5,0.0221
